Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     12.67     0.00        1     0.00     0.00  luaopen_os
  0.00     12.67     0.00        1     0.00     0.00  luaopen_package
  0.00     12.67     0.00        1     0.00     0.00  luaopen_string
  0.00     12.67     0.00        1     0.00     0.00  luaopen_table
  0.00     12.67     0.00        1     0.00     0.00  luaopen_utf8
  0.00     12.67     0.00        1     0.00     0.00  mainfunc
  0.00     12.67     0.00        1     0.00     0.00  markupval
  0.00     12.67     0.00        1     0.00     0.00  minor2inc
  0.00     12.67     0.00        1     0.00     0.00  pmain
  0.00     12.67     0.00        1     0.00     0.00  preinit_thread
  0.00     12.67     0.00        1     0.00     0.00  pushargs
  0.00     12.67     0.00        1     0.00     0.00  removevalues
  0.00     12.67     0.00        1     0.00     0.00  runargs
  0.00     12.67     0.00        1     0.00     0.00  setrandfunc
  0.00     12.67     0.00        1     0.00     0.00  setseed
  0.00     12.67     0.00        1     0.00     0.00  singlestep
  0.00     12.67     0.00        1     0.00     0.00  skipBOM
  0.00     12.67     0.00        1     0.00     0.00  skipcomment
  0.00     12.67     0.00        1     0.00     0.00  stack_init
  0.00     12.67     0.00        1     0.00     0.00  sweeplist
  0.00     12.67     0.00        1     0.00     0.00  sweeptolive
  0.00     12.67     0.00        1     0.00     0.00  warnfon

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2026 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 0.08% of 12.67 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     99.2    0.00   12.57                 main [1]
                0.00    5.03       1/1           close_state [4]
                0.00    2.51       1/1           luaL_newstate [6]
                1.94    0.57       1/5           lua_gc <cycle 1> [416]
                1.94    0.57       1/5           lua_pcallk <cycle 1> [433]
                0.00    0.00       1/40000903     luaL_alloc [29]
                0.00    0.00       1/161         lua_pushcclosure [109]
                0.00    0.00       1/5           lua_pushinteger [388]
                0.00    0.00       1/4           lua_pushlightuserdata [396]
                0.00    0.00       1/11          lua_toboolean [351]
                0.00    0.00       1/1           lua_close [464]
                0.00    0.00       1/2           report [440]
-----------------------------------------------
[2]     99.2    9.72    2.85       5+307503187 <cycle 1 as a whole> [2]
                9.09    2.28       1             luaV_execute <cycle 1> [3]
                0.63    0.48 306946269             luaD_precall <cycle 1> [10]
                0.00    0.08  277780             luaC_step <cycle 1> [20]
                0.00    0.00      26             precallC <cycle 1> [47]
                0.00    0.00     234             llex <cycle 1> [48]
                0.00    0.00      87             anchorstr <cycle 1> [49]
                0.00    0.00      11             luaD_rawrunprotected <cycle 1> [56]
                0.00    0.00      55             suffixedexp <cycle 1> [59]
                0.00    0.00       1             luaopen_package <cycle 1> [61]
                0.00    0.00       1             luaopen_io <cycle 1> [67]
                0.00    0.00       1             entergen <cycle 1> [69]
                0.00    0.00       1             createmeta <cycle 1> [70]
                0.00    0.00      14             luaL_getsubtable <cycle 1> [71]
                0.00    0.00      10             luaL_requiref <cycle 1> [73]
                0.00    0.00       5             body <cycle 1> [79]
                0.00    0.00       1             createmetatable <cycle 1> [83]
                0.00    0.00       1             luaopen_base <cycle 1> [85]
                0.00    0.00       1             luaopen_string <cycle 1> [90]
                0.00    0.00      25             lua_pushstring <cycle 1> [92]
                0.00    0.00       1             luaL_openselectedlibs <cycle 1> [101]
                0.00    0.00       1             luaY_parser <cycle 1> [108]
                0.00    0.00       3             f_gc <cycle 1> [111]
                0.00    0.00       1             luaL_newmetatable <cycle 1> [118]
                0.00    0.00       5             fieldsel <cycle 1> [119]
                0.00    0.00       2             setpath <cycle 1> [122]
                0.00    0.00      10             statlist <cycle 1> [123]
                0.00    0.00       3             io_noclose <cycle 1> [125]
                0.00    0.00      55+9           subexpr <cycle 1> [128]
                0.00    0.00       1             mainfunc <cycle 1> [131]
                0.00    0.00       2             fornum <cycle 1> [134]
                0.00    0.00       4             funcname <cycle 1> [137]
                0.00    0.00      16             funcargs <cycle 1> [138]
                0.00    0.00       6             luaL_getmetafield <cycle 1> [148]
                0.00    0.00       1             createargtable <cycle 1> [152]
                0.00    0.00       1             luaD_protectedparser <cycle 1> [153]
                0.00    0.00       5             parlist <cycle 1> [155]
                0.00    0.00       7             retstat <cycle 1> [156]
                0.00    0.00       3             GCTM <cycle 1> [160]
                0.00    0.00       3             read_string <cycle 1> [163]
                0.00    0.00       1             handle_script <cycle 1> [165]
                0.00    0.00       5+4           restassign <cycle 1> [168]
                0.00    0.00       1             pmain <cycle 1> [174]
                0.00    0.00       4             localstat <cycle 1> [181]
                0.00    0.00       2             forbody <cycle 1> [185]
                0.00    0.00      29             explist <cycle 1> [186]
                0.00    0.00       4             funcstat <cycle 1> [188]
                0.00    0.00       3             str_format <cycle 1> [190]
                0.00    0.00      28             statement <cycle 1> [192]
                0.00    0.00       1             localfunc <cycle 1> [204]
                0.00    0.00       4             exp1 <cycle 1> [210]
                0.00    0.00       4             block <cycle 1> [211]
                0.00    0.00       1             docall <cycle 1> [215]
                0.00    0.00       2             forstat <cycle 1> [216]
                0.00    0.00     234             luaX_next <cycle 1> [217]
                0.00    0.00       2             cond <cycle 1> [219]
                0.00    0.00  277781             callallpendingfinalizers <cycle 1> [235]
                0.00    0.00     125             testnext <cycle 1> [259]
                0.00    0.00      79             str_checkname <cycle 1> [268]
                0.00    0.00      58             singlevar <cycle 1> [278]
                0.00    0.00      55             primaryexp <cycle 1> [280]
                0.00    0.00      26             check_match <cycle 1> [305]
                0.00    0.00      15             ccall <cycle 1> [330]
                0.00    0.00      10             lua_callk <cycle 1> [354]
                0.00    0.00       9             getvarattribute <cycle 1> [358]
                0.00    0.00       8             exprstat <cycle 1> [362]
                0.00    0.00       6             luaD_pcall <cycle 1> [374]
                0.00    0.00       6             luaL_tolstring <cycle 1> [379]
                0.00    0.00       6             luaL_callmeta <cycle 1> [378]
                0.00    0.00       5             codename <cycle 1> [385]
                0.00    0.00       3             lua_pushfstring <cycle 1> [418]
                0.00    0.00       3             luaO_pushvfstring <cycle 1> [412]
                0.00    0.00       3             clearbuff <cycle 1> [400]
                0.00    0.00       3             lua_gc <cycle 1> [416]
                0.00    0.00       3             luaB_print <cycle 1> [407]
                0.00    0.00       2             ifstat <cycle 1> [426]
                0.00    0.00       2             test_then_block <cycle 1> [445]
                0.00    0.00       2             lua_pcallk <cycle 1> [433]
                0.00    0.00       1             f_parser <cycle 1> [451]
                0.00    0.00       1             luaL_loadfilex <cycle 1> [460]
                0.00    0.00       1             lua_load <cycle 1> [466]
-----------------------------------------------
                                   1             ccall <cycle 1> [330]
[3]     89.8    9.09    2.28       1         luaV_execute <cycle 1> [3]
                1.21    0.00 310000031/310000031     luaD_pretailcall [9]
                0.06    0.41 271946169/271946169     luaH_getshortstr [12]
                0.07    0.16 25000004/25000004     forprep [14]
                0.20    0.00 271946169/271946339     finishnodeget [15]
                0.07    0.00 35000103/35000103     luaT_getvarargs [23]
                0.04    0.03 10000001/10000002     luaF_closeupval [24]
                0.00    0.04 10000005/35000009     pushclosure [17]
                0.00    0.00      10/253         luaH_psetshortstr [46]
                0.00    0.00       1/19          luaV_finishset [105]
                0.00    0.00  277777/277783      luaE_setdebt [234]
                0.00    0.00  277777/277780      setminordebt [245]
                0.00    0.00      22/22          luaG_traceexec [315]
                0.00    0.00       4/30          luaD_poscall [301]
                0.00    0.00       4/4           luaT_adjustvarargs [395]
                0.00    0.00       1/41          retpsetcode [288]
                             306946254             luaD_precall <cycle 1> [10]
                              277777             luaC_step <cycle 1> [20]
-----------------------------------------------
                0.00    5.03       1/1           main [1]
[4]     39.7    0.00    5.03       1         close_state [4]
                0.00    2.51       1/1           luaC_freeallobjects [5]
                0.00    2.51       1/1           luaD_closeprotected [8]
                0.00    0.00       1/2           deletelist [40]
                0.00    0.00       1/1           freestack [133]
                0.00    0.00       2/20000417     luaM_free_ [27]
                0.00    0.00       1/2           resetCI [441]
-----------------------------------------------
                0.00    2.51       1/1           close_state [4]
[5]     19.8    0.00    2.51       1         luaC_freeallobjects [5]
                1.94    0.57       1/5           callallpendingfinalizers <cycle 1> [235]
                0.00    0.00       1/2           deletelist [40]
                0.00    0.00       1/277783      luaE_setdebt [234]
                0.00    0.00       1/1           minor2inc [469]
                0.00    0.00       1/2           luaC_changemode [427]
                0.00    0.00       1/277781      separatetobefnz [239]
-----------------------------------------------
                0.00    2.51       1/1           main [1]
[6]     19.8    0.00    2.51       1         luaL_newstate [6]
                0.00    2.51       1/1           lua_newstate [7]
                0.00    0.00       1/2           luai_makeseed [437]
                0.00    0.00       1/2           luaL_makeseed [432]
                0.00    0.00       1/1           lua_atpanic [463]
                0.00    0.00       1/2           lua_setwarnf [435]
-----------------------------------------------
                0.00    2.51       1/1           luaL_newstate [6]
[7]     19.8    0.00    2.51       1         lua_newstate [7]
                1.94    0.57       1/5           luaD_rawrunprotected <cycle 1> [56]
                0.00    0.00       1/40000903     luaL_alloc [29]
                0.00    0.00       6/6           luaO_codeparam [380]
                0.00    0.00       1/1           preinit_thread [470]
-----------------------------------------------
                0.00    2.51       1/1           close_state [4]
[8]     19.8    0.00    2.51       1         luaD_closeprotected [8]
                1.94    0.57       1/5           luaD_rawrunprotected <cycle 1> [56]
-----------------------------------------------
                1.21    0.00 310000031/310000031     luaV_execute <cycle 1> [3]
[9]      9.6    1.21    0.00 310000031         luaD_pretailcall [9]
-----------------------------------------------
                                  15             ccall <cycle 1> [330]
                             306946254             luaV_execute <cycle 1> [3]
[10]     8.8    0.63    0.48 306946269         luaD_precall <cycle 1> [10]
                0.48    0.00 306946243/306946269     prepCallInfo [11]
                0.00    0.00       2/3           luaD_reallocstack [182]
                0.00    0.00       2/2           luaD_growstack [429]
                                  26             precallC <cycle 1> [47]
-----------------------------------------------
                0.00    0.00      26/306946269     precallC <cycle 1> [47]
                0.48    0.00 306946243/306946269     luaD_precall <cycle 1> [10]
[11]     3.8    0.48    0.00 306946269         prepCallInfo [11]
